posted_date,model,inch,release_year,chip,ram,storage,price,title,description,release_price
2025-10-13,macbookair,13,2025,m4,16gb,256gb,1050000,애플 2025 맥북 에어 13 M4 스타라이트 기본형,"애플 2025 맥북 에어 13 M4 스타라이트 기본형(16GB/256GB) 팝니다!

구매일자는 2025년 8월 29일 이며, 구성품 모두 존재하고 상태 양호합니다.

케어는 없고, 배터리 사이클은 7입니다.

직거래 지역은 경기도 수원 이며, 택배거래시 배송비 5,000원이 추가됩니다.

관심 있으신 분은 연락주시기 바랍니다.

감사합니다.",1590000
2025-10-13,macbookair,13,2022,m2,16gb,256gb,870000,맥북 에어13 M2 8cpu. 8gpu. 램 16GB,"맥북 에어13 M2 8cpu. 8gpu. 램 16GB / ssd 256GB. 스페이스그레이.





2023년10월18일 ₩1,650,000에 구입 

사용안함. 새거 

배터리효율 100% (사진첨부).

성능이 굉장히 좋습니다. 

기스 없습니다. 찍힌자국도 없습니다. 

사용감전혀 없고 언박싱후 미사용한 새제품 입니다.



활성화잠극락 비활성화 완료. 
공장 초기화상태로 전달해드립니다.",1960000
2025-10-13,macbookair,13,2020,m1,16gb,256gb,810000,맥북에어 M1 16gb/512 배터리사이클 45,"스위프트 공부해보겠다고 사서 모셔놨었습니다.
애플케어 끝난지 1년이 안된거같네요.
풀박스입니다.

상태 최상입니다. 연락주세요. 네고 가능합니다만, 마음에 와닿지 않는 네고는 칼차단 하겠습니다.",1560000
2025-10-13,macbookair,13,2022,m2,8gb,256gb,750000,맥북에어 M2 13인치,"맥북 에어 M2 13인치입니다.
부속품, 박스풀

 고급스러운 미드나이트 블루 색상입니다. 
문의 없으시면 바로 안전결제해주시면 됩니다!

배터리 성능 93%",1690000
2025-10-13,macbookair,15,2023,m2,8gb,256gb,720000,맥북 에어 M2 15인치 256GB 미드나이트,"맥북 에어 M2 미드나이트 색상 판매합니다
저장 공간은 256GB이며, 램8기가 배터리 성능 최대치는 96%, 사이클 수는 115회로 양호한 상태입니다

키스킨, 외부필름 붙어져있습니다
박스x 정품충전기, 선, 파우치, 본체 구성입니다

괴정동 직거래가능하고 택배시 택포
m4맥미니와 교환도 받습니다",1890000
2025-10-13,macbookair,13,2020,m1,16gb,512gb,600000,맥북에어 M1 16/512 (스그),"맥북에어 판매합니다

M1 / 16G RAM / 512GB SSD
배터리 효율 88.5%

스페이스 그레이인데 스티커를 붙여놓아서 살짝 얼룩이 있습니다. 감안해서 저렴하게 올리오니 연락주세요.

박스도 갖고 있습니다 (충전기 X)",1830000
2025-10-13,macbookair,13,2020,m1,16gb,512gb,600000,MacBook Air M1 골드 512gb 16g 풀박,"MacBook Air M1 골드 색상입니다.

상태는 사진과 같습니다.
사용량 매우 적습니다.

-저장공간 512기가
- 메모리 16기가
- 배터리 97프로
- macOS Sequoia 15.0
- 배터리 성능 최대치 97%
- 충전기 포함
- 박스 있습니다
-외관 상태 깨끗합니다",1830000
2025-10-13,macbookair,13,2020,m1,8gb,256gb,420000,맥북에어 M1,"맥북 에어 M1 칩 실버 색상입니다  - RAM: 8GB - 저장 공간: 256GB - 13인치 Retina 디스플레이 - 배터리 성능: 83% - 키보드 w 밝기 살짝 약하고, 포트 중에 위쪽 연결은 되는데, 충전 중이 아님 문구가 뜹니다ㅠ. 정품 충전기를 사용하지 않아서 그런건가 싶습니다ㅠ  외관에 사용감이 좀 있습니다",1290000
2025-10-12,macbookair,15,2025,m4,32gb,2tb,2400000,(최고사양)맥북에어 15 M4 32GB 2TB 스카이블,"애플 맥북에어 15 M4 칩 스카이 블루 색상입니다.
- 15인치
- 32GB RAM
- 2TB 저장 공간
(맥북에어 15 M4 중 최고 옵션 사양)

- 사이클 수 : 2회
- 배터리 성능 : 100%
- 외관 흠집 전혀 없음
- 제한 보증 : 2026년 5월 31일 만료
 (Apple Check Coverage에서 시리얼로 조회 가능)
- 풀박스

저도 당근에서 구해보려 했으나, RAM과 저장공간이 작아서 새제품으로 샀었어요.
(직거래 시 쿠팡 구매 이력도 필요하시면 증빙)
현재도 당근에 비슷한 RAM & 저장 공간 매물은 없군요.

구매한 지는 4개월, 실 사용은 한 달 정도 사용했음에도 지금 상태는 거의 새제품과 다를 바 없습니다.

USB 충전케이블은 사용했고, 충전기 어댑터는 새 것 그대로 있습니다.

🔹직거래만 가능 
(전자제품 특성상 택배 거래는 어렵습니다)
직거래 장소는 신림역 근처 가능합니다.

🔹중고거래 특성상 반품, 환불 불가
궁금하신점 있으시면 문의 주세요~~",3510000
2025-10-12,macbookpro,14,2024,m4,24gb,512gb,2270000,애플 맥북 프로 14 M4 블랙 미개봉 새상품,"애플 맥북 프로 14 M4 블랙색상 판매합니다.
모델명 MX2H3KH/A
스펙 M4 pro 12코어, 512GB, 24GB 

겉박스까지 미개봉상태입니다.
판매금액은 230만 입니다
연락주세요",2660000
2025-10-12,macbookair,15,2025,m4,24gb,512gb,1850000,APPLE 2025 M4 맥북에어15,"- 상품명: APPLE 2025 M4 맥북에어 15 스카이블루
- 스펙: RAM 24GB, SSD 512GB
- 구매시기/제조년월: 2025년 9월
- 사용기간: 1주일(배터리사이클 2 이하)
- 손상 및 불량: 없음
- 구성품: 구매시 구성품 전체(충전어댑터/케이블, 제품박스) + c to usb 허브(4포트)",2430000
2025-10-12,macbookair,13,2025,m4,16gb,256gb,1390000,2025 맥북 에어 13 m4 미개봉 새상품,"가장 기본형 모델 미개봉 새상품입니다. 
실버",1590000
2025-10-12,macbookair,13,2025,m4,16gb,256gb,1300000,미개봉 맥북 에어 m4 13 미드나이트 기본형,"미개봉 새제품 애플 맥북 에어 2025년형 M4 13인치 모델입니다
- 10코어 CPU와 8코어 GPU가 탑재되어 강력한 성능을 자랑해요
- 16GB RAM과 256GB 저장 공간으로 쾌적한 사용이 가능합니다
- 세련된 미드나이트 색상으로 디자인도 예뻐요
미개봉 박스 풀박 새거 /한국 컴퓨존 오늘 받음 한국정품

직거래 수원 영통 원천동 
당근 가능
택배 무료배송 박스도 그대로 있음",1590000
2025-10-12,macbookair,13,2025,m4,16gb,256gb,1300000,맥북에어m4 13인치 스타라이트 미개봉,"맥북에어 m4 13인치 스타라이트 색상 미개봉입니다.
기본형.

동탄에서 직거래 가능합니다",1590000
2025-10-12,macbookair,13,2025,m4,16gb,256gb,1250000,(미개봉) 맥북에어 13인치 실버 m4 256gb,"■ 판매가격 : 125만원

■ 구성 : 풀박스 (실버, MW0W3KH/A)
 - 실버, 램 16GB, SSD 256GB

■ 구매시기 : 사내 경품 당첨 (25년 10월)

■ 상태 : S
- 미개봉 신제품

■ 거래방법 및 거래희망지역 : 직거래만 하고, 관악역 선호하지만 서울경기 지역 대부분 거래 가능합니다.
- 본인이 방문

■ 연락처 : 010-3073-8268",1590000
2025-10-12,macbookpro,14,2021,m1pro,32gb,1tb,1150000,"m1 pro 맥북 프로, 14인치, 32gb 1tb","고가의 제품인지라 직거래 희망하고, 택배 안전거래는 하지 않습니다. 노량진역 직거래합니다.

제가 쓰는 프로그램 중에 맥에 안 돌아가는게 다소 있어서 판매합니다.

m1 pro
 - 8코어 cpu, 14코어 gpu 모델
 - ram 32gb
 - ssd 1tb
 - 사이클 80, 배터리효율 95% (충전해서 드릴거기 때문에 약간의 차이가 있을 수 있습니다)


상태는 사진 참고 부탁드립니다.
노트북 단품이며 충전기/케이블은 없습니다. 파우치 같이 드립니다.",3500000
2025-10-12,macbookair,15,2023,m2,8gb,256gb,1050000,맥북에어 M2 15인치(스그) 16/512 판매합니다.,"2023년 제품 

맥북에어 M2 15인치(스그) 16/512

보증은 만료입니다.

매직마우스(스그), 짱구파우치 같이 드립니다.

외관 s급. 아무런 하자없는 제품입니다.

배터리 사이클 58, 배터리 효율 100%

울산 직거래 및 장소협의 직거래 가능합니다.

택배 상관 없으신분은 선입금 택배 보내드리겠습니다.",1890000
2025-10-12,macbookair,13,2022,m2,8gb,256gb,1000000,맥북에어 M2 13인치 16/512 영문자판 실버,"배터리 효율 100%
충전기 케이블 포함 풀박스
깨끗하고 하자 없습니다",1690000
2025-10-12,macbookair,13,2020,m1,16gb,256gb,650000,맥북에어 M1 13인치 16GB 2020,"- 맥북에어 M1 13인치 2020 실버
- 16GB RAM / 256GB SSD
- 배터리 성능 84%
- 영문 자판
- 충전기 + 박스 포함
- 상태 전반적으로 깨끗합니다. 윗쪽에 아주 조금 필름 벗겨진게 있는데 거의 안보입니다 (사진 참고)",1560000
2025-10-12,macbookair,13,2022,m2,8gb,256gb,590000,애플 맥북 에어 m2 13 실버,"맥북 에어 실버 m2 8GB 256GB 8코어 모델 입니다 
구매하고 집에서 아이맥을 주로 사용해서 판매합니다 

배터리 효율은 97%입니다 

풀박스이고 충전기도 보유하고 있습니다 
찍힘들 감안해서 싸게 올립니다 
정상 작동합니다

네고 안합니다

향산 힐스테이트 리버시티에서 거래해요
택배 거래도 합니다",1690000
2025-10-11,macbookpro,16,2024,m4pro,48gb,512gb,2800000,맥북 프로 16 m4 r8gb,"애플 맥북 프로 16인치 M4 칩 모델입니다

색상은 스페이스 블랙이고, 박스 포함입니다

뛰어난 성능과 휴대성을 자랑합니다

얇고 가벼운 디자인으로 이동이 잦은 분들에게 좋습니다 상태는 사진과 같습니다

512GB

48GB ram

배터리 사이클 10회미만 거의 개봉만 한 미사용 수준",3930000
2025-10-11,macbookpro,14,2024,m4,16gb,512gb,1750000,맥북 프로 14 M4 16GB/512GB 실버,"맥북 프로 14인치 M4 모델 판매합니다
올해4월에 구매했고 그래픽작업이 필요없는 개발자라
맥북에어기변해서 판매하게됐습니다!

- 16GB 메모리와 512GB 저장 공간을 갖추고 있습니다
- 제한 보증은 26년 4월 1일까지 유효합니다
- 배터리 성능 최대치는 100%이며, 충전 사이클 수는 13회로 매우 적습니다
- 박스와 충전기 모두 포함되어 있습니다
- 전체적으로 기스하나없이 깨끗한 상태를 유지하고 있습니다. (사자마자 필름, 케이스장착)

직거래는망원역입니다.",2390000
2025-10-11,macbookpro,16,2021,m1pro,32gb,2tb,1750000,S급)맥북 프로 16 실버 M1 32GB 2TB,"맥북 프로 16 실버 M1 
• CPU: 10코어 (8성능 + 2효율) 
• GPU: 16코어 
• RAM: 32GB
• SSD: 2TB
• 배터리: 91%, 사이클 92
• 구성품: 박스+충전기 풀세트
• 외관: 구입 후 보호케이스 뺀 적이 없어서 하자 하나도 없음
• 구매시기: 22년 10월

직거래 : 8호선 동구릉역, 2호선 8호선 잠실역

회사 맥북이 있다 보니 사용을 많이 하지 않았습니다
직거래 선호하나 택배 원하시면 꼼꼼히 싸서 보내드립니다",4740000
2025-10-11,macbookair,15,2025,m4,16gb,256gb,1500000,"맥북 에어 15 M4, 16GB 256GB 미드나이트","맥북 에어 15인치 M4 모델 판매합니다

윈도우 OS를 사용할 일이 많다보니 맥북 사용 빈도가 낮아서
거의 방치하다시피 한 새상품 같은 상태입니다.
박스 충전기 케이블 전부 있습니다

(하드웨어 스팩)
- 15인치 
- 16GB RAM
- 256GB SSD
- 배터리 성능 100% / 사이클 8

흥정 없이 판매하고 전자기기 이기에 직거래 선호합니다.
쿨거래 시 노트북 파우치와 화면 보호 덮개 같이 드려요~

직접 가지러오시면 만원 정도 빼드립니다",1890000
2025-10-11,macbookair,13,2024,m3,16gb,256gb,1050000,맥북 에어 M3 14인치 스그 16/256 (새상품급) 풀박스,"[급처] 더 이상 사용하지 않아 판매합니다.

- 맥북 에어 M3 14인치 스페이스 그레이
- 25년 1월 구매
- 실제 사용은 한 달 정도 됩니다.
- 생활 스크래치 등 없음
- 메모리: 16gb, 저장 공간: 256gb
- 보증 기한 2개월 남았습니다 (26년 1월 13일까지)
- 사이클 수: 73 (성능 최대치 100%)
- 충전기, 박스 모두 포함입니다.
- usb-c 허브 같이 드려요",1860000
2025-10-11,macbookair,13,2022,m2,16gb,512gb,870000,맥북 에어 m2 16g 512g,"맥북에어 13 m2모델입니다
미드나이트 블루 색상입니다
램,저장소 업그레이드 된 버전입니다
전체적으로 필름 붙여 사용했으며 투명 케이스도 끼워져있습니다
상태 좋으며 배터리 100%입니다
구성품은 본체랑 충전케이블입니다
직거래 여수에서 가능하고 택배거래도 가능합니다",2230000
2025-10-11,macbookair,13,2022,m2,8gb,256gb,795000,Apple 맥북 에어13 스페이스그레이(거의 새거),"상품명: Apple 맥북 에어 13 스페이스그레이 • M2 8코어 • 256GB • 8GB • MAC OS
사양은 사진 참고하시면 됩니다.

구매시기: 2024년 4월말

상품상태: 거의 새상품 

구매할 당시 130만원 정도 주고 구매했습니다.
구매후 손에 꼽힐 정도로 사용이 적어 거의 그대로인 상태로 판매합니다. 배터리 사이클 확인해주세요

직거래는 여의도나 홍대쪽 선호합니다. 택배 거래보다는 직거래 선호합니다.
택배하실경우 5천원 추가입니다.",1690000
2025-10-11,macbookair,13,2022,m2,8gb,256gb,700000,맥북에어 m2 13인치 500gb,"맥북 에어 m2 13인치 500gb
에플케어 종료
사자마자 케이스키워서 깨끗함
대전 용산구 직거랴 우선하며
택배시 착불 노리턴 조건
01089979122로 문자 주세요",1690000
2025-10-10,macbookpro,16,2024,m4max,48gb,1tb,3800000,맥북 프로 16 m4 max 48기가 램 1테라 애케플,쿠팡에서 구매한 제품입니다. 연락주세요,5330000
2025-10-10,macbookpro,16,2024,m4pro,24gb,512gb,2500000,맥북 m4 프로 16인치 실버 팝니다.,"약 한달 전 타 중고플랫폼에서 사이클 5~6회정도 되는 민트급 맥북을 구매 후 프로그램 몇개 깔아두고 설정만 바꿔놓은 상태에서 이번 추석에 다른 노트북이 생기게 되어 그대로 판매합니다.
맥북 외부와 내부에 필름을 씌워놔서 기스예방도 가능하고, 키스킨/트랙패드 필름도 있습니다.
불편하시거나 보기 싫으시면 바로 벗기고 사용하시면 됩니다.
당연히 구매 후 거의 사용안하다시피해서 새상품급이며 박스가 조금 찌그러져있지만
맥북 포장비닐빼고 구성품 다 있습니다.
이 가격에 이런 매물 흔치 않으니 좋은 매물 가져가세요!
*입금완료시 초기화 진행하며 주기적으로 충전을 해줘야 하기 때문에 최초 업로드한 사진보다 사이클횟수가 증가할 수 있습니다.
직거래는 망원동사무소 or 마포구청역에서만 가능하며
택배거래는 계좌거래 합니다.
(안전결제는 수수료 및 구매자 갑질 때문에 안합니다.)
택배비 +8000 / 잡설없이 바로 쿨계좌거래시 택포
네고 제안 안받습니다.
010 삼팔공이 사구팔오",3390000
2025-10-10,macbookpro,14,2024,m4,16gb,1tb,1750000,"2024맥북PRO 14, 10core,16GB, 1TB","APPLE 2024 맥북PRO 14모델 팝니다.
활용도가 많지 않아 팝니다. 제품이 확실하므로 네고와 반품 없습니다. 신중하게 구매해주세요
- 판매가: 1,750,000
- 거래방식: 택배거래
- 네고X
- 구입: 2025. 5월
- 모델번호: MW2V3KH/A(2024)
- 화면 14인치
- 색상: 스페이스 블랙
- CPU M4 10core
- RAM 16GB
- SSD 1TB
- 70W usb-c 전원
- 백라이트 한국어
- 애플케어+3년(만료일 2028.5.14. 옵션가격 379,000원)
- 배터리: 사이클 23, 성능최대치 100%
- 나의 MAC 찾기: 해제
- 패키지: 풀박스
- 외관: 민트급- 보호필름 붙여서 사용하였고, 사용횟수가 많지 않습니다. 기존 필름은 모두 제거하였습니다",2660000
2025-10-10,macbookair,15,2025,m4,16gb,256gb,1500000,맥북 에어 15인치 M4 16GB 256GB 실버,"맥북 에어 15인치 M4 칩 16GB 램 모델 판매합니다
색상 실버
배터리 효율 100%
사용감 2~3회
풀박스에 충전기 포함

직거래시 140만원 (부산 경남권)
안전거래시 150만원 (택배 무료, 수수료 이슈)
연락 주세요 !",1890000
2025-10-10,macbookair,15,2024,m3,24gb,512gb,1500000,맥북에어 m3 15인치 512gb 24gb,"- 맥북 에어 15인치 512gb 24gb 실버
- 2024.08 구매
- 용량 512gb
- 메모리 24gb
-하자: 눈에 보이지 않는 찍힘있습니다. 손으로 만지면 느낄 수 있습니다(7번째 사진입니다) 위치는 트랙패드 쪽이고, 진짜 눈으로 보기도 힘듭니다

구성품 전부다 있습니다",2700000
